"plate","isotype","Location","Sample","antigen","value","group","beadcount","ctrl_group","conc"
"Plate8","IgA","51(1,C3)","Control: IMM VC pool1:409600","TTHc",109.10049,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","52(1,C4)","Control: IMM VC pool1:409600","TTHc",92.66494,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","53(1,C5)","Control: IMM VC pool1:1638400","TTHc",97.92598,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","54(1,C6)","Control: IMM VC pool1:1638400","TTHc",106.11719,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","TTHc",385.72736,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","TTHc",368.52481,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","TTHc",225.26993,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","TTHc",254.57664,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","TTHc",207.60751,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","TTHc",251.76933,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","TTHc",411.34357,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","TTHc",355.66193,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","TTHc",190.39336,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","TTHc",222.44933,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","TTHc",146.32617,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","TTHc",151.42949,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","TTHc",498.05185,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","TTHc",491.58057,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","TTHc",187.57941,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","TTHc",208.50069,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","TTHc",149.02559,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","TTHc",168.74658,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","5(1,A5)","Control: IMM mixed pool1:1000","BSA",73.02695,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","6(1,A6)","Control: IMM mixed pool1:1000","BSA",72.74638,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","7(1,A7)","Control: IMM mixed pool1:4000","BSA",56.83047,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","8(1,A8)","Control: IMM mixed pool1:4000","BSA",56.84707,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","9(1,A9)","Control: IMM mixed pool1:16000","BSA",56.98985,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","10(1,A10)","Control: IMM mixed pool1:16000","BSA",57.9793,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","11(1,A11)","Control: IMM mixed pool1:64000","BSA",44.40918,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","12(1,A12)","Control: IMM mixed pool1:64000","BSA",61.75449,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","13(1,A13)","Control: IMM mixed pool1:256000","BSA",55.36123,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","14(1,A14)","Control: IMM mixed pool1:256000","BSA",47.54356,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","15(1,A15)","Control: IMM mixed pool1:1024000","BSA",46.3084,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","16(1,A16)","Control: IMM mixed pool1:1024000","BSA",54.12109,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","17(1,A17)","Control: IMM mixed pool1:4096000","BSA",54.12607,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","18(1,A18)","Control: IMM mixed pool1:4096000","BSA",49.83125,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","19(1,A19)","Control: IMM mixed pool1:16384000","BSA",56.5416,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","20(1,A20)","Control: IMM mixed pool1:16384000","BSA",54.27715,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","21(1,A21)","Control: Negative COVID1:1000","BSA",58.80938,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","22(1,A22)","Control: Negative COVID1:1000","BSA",57.92949,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","BSA",58.45244,"Controls",">50","HlyE mAb",50
"Plate8","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","BSA",57.37998,"Controls",">50","HlyE mAb",50
"Plate8","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","BSA",58.42588,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","BSA",70.73594,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","BSA",56.75078,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","BSA",59.76563,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","BSA",52.02266,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","BSA",57.83984,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","BSA",60.28359,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","BSA",55.4874,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","BSA",59.19785,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","BSA",51.87324,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","BSA",65.73389,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","BSA",65.27402,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","BSA",51.31211,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","BSA",67.38574,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","39(1,B15)","Control: IMM VC pool1:100","BSA",69.68506,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","40(1,B16)","Control: IMM VC pool1:100","BSA",61.56191,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","41(1,B17)","Control: IMM VC pool1:400","BSA",66.25684,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","42(1,B18)","Control: IMM VC pool1:400","BSA",70.24785,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","43(1,B19)","Control: IMM VC pool1:1600","BSA",62.80205,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","44(1,B20)","Control: IMM VC pool1:1600","BSA",51.91143,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","45(1,B21)","Control: IMM VC pool1:6400","BSA",64.15674,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","46(1,B22)","Control: IMM VC pool1:6400","BSA",46.00127,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","47(1,B23)","Control: IMM VC pool1:25600","BSA",62.87344,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","48(1,B24)","Control: IMM VC pool1:25600","BSA",54.60752,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","49(1,C1)","Control: IMM VC pool1:102400","BSA",58.78945,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","50(1,C2)","Control: IMM VC pool1:102400","BSA",61.77773,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","51(1,C3)","Control: IMM VC pool1:409600","BSA",51.66406,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","52(1,C4)","Control: IMM VC pool1:409600","BSA",43.65215,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","53(1,C5)","Control: IMM VC pool1:1638400","BSA",54.24395,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","54(1,C6)","Control: IMM VC pool1:1638400","BSA",56.52832,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","BSA",54.93457,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","BSA",59.22939,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","BSA",55.19355,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","BSA",60.43301,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","BSA",52.82451,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","BSA",49.6835,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","BSA",57.12432,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","BSA",67.83897,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","BSA",59.03516,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","BSA",60.98916,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","BSA",58.07891,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","BSA",61.39424,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","BSA",64.89883,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","BSA",48.22256,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","BSA",57.49951,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","BSA",57.84814,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","BSA",52.46758,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","BSA",83.30996,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","5(1,A5)","Control: IMM mixed pool1:1000","Ty21a OSP",515.23615,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","6(1,A6)","Control: IMM mixed pool1:1000","Ty21a OSP",646.44989,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","7(1,A7)","Control: IMM mixed pool1:4000","Ty21a OSP",207.85156,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","8(1,A8)","Control: IMM mixed pool1:4000","Ty21a OSP",210.79668,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","9(1,A9)","Control: IMM mixed pool1:16000","Ty21a OSP",154.44765,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","10(1,A10)","Control: IMM mixed pool1:16000","Ty21a OSP",128.63554,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","11(1,A11)","Control: IMM mixed pool1:64000","Ty21a OSP",111.39317,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","12(1,A12)","Control: IMM mixed pool1:64000","Ty21a OSP",103.104,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","13(1,A13)","Control: IMM mixed pool1:256000","Ty21a OSP",98.6166,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","14(1,A14)","Control: IMM mixed pool1:256000","Ty21a OSP",100.27344,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","15(1,A15)","Control: IMM mixed pool1:1024000","Ty21a OSP",96.76885,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","16(1,A16)","Control: IMM mixed pool1:1024000","Ty21a OSP",98.40078,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","17(1,A17)","Control: IMM mixed pool1:4096000","Ty21a OSP",107.30918,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","18(1,A18)","Control: IMM mixed pool1:4096000","Ty21a OSP",114.31172,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","19(1,A19)","Control: IMM mixed pool1:16384000","Ty21a OSP",97.01123,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","20(1,A20)","Control: IMM mixed pool1:16384000","Ty21a OSP",94.39814,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","21(1,A21)","Control: Negative COVID1:1000","Ty21a OSP",146.6582,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","22(1,A22)","Control: Negative COVID1:1000","Ty21a OSP",127.56807,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","Ty21a OSP",102.10293,"Controls",">50","HlyE mAb",50
"Plate8","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","Ty21a OSP",102.46484,"Controls",">50","HlyE mAb",50
"Plate8","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","Ty21a OSP",98.32109,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","Ty21a OSP",95.74121,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","Ty21a OSP",106.99707,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","Ty21a OSP",99.01504,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","Ty21a OSP",108.61904,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","Ty21a OSP",91.74687,"Controls",">50","HlyE mAb",0.78125
"Plate8","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","Ty21a OSP",111.41972,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","Ty21a OSP",91.13594,"Controls",">50","HlyE mAb",0.1953125
"Plate8","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","Ty21a OSP",106.12051,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","Ty21a OSP",99.79365,"Controls",">50","HlyE mAb",0.048828125
"Plate8","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","Ty21a OSP",96.64766,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","Ty21a OSP",98.55019,"Controls",">50","HlyE mAb",0.012207031
"Plate8","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","Ty21a OSP",101.73438,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","Ty21a OSP",103.26836,"Controls",">50","HlyE mAb",0.003051758
"Plate8","IgA","39(1,B15)","Control: IMM VC pool1:100","Ty21a OSP",894.25647,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","40(1,B16)","Control: IMM VC pool1:100","Ty21a OSP",858.92169,"Controls",">50","IMM VC pool",0.01
"Plate8","IgA","41(1,B17)","Control: IMM VC pool1:400","Ty21a OSP",286.18771,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","42(1,B18)","Control: IMM VC pool1:400","Ty21a OSP",294.16309,"Controls",">50","IMM VC pool",0.0025
"Plate8","IgA","43(1,B19)","Control: IMM VC pool1:1600","Ty21a OSP",176.77344,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","44(1,B20)","Control: IMM VC pool1:1600","Ty21a OSP",152.54512,"Controls",">50","IMM VC pool",0.000625
"Plate8","IgA","45(1,B21)","Control: IMM VC pool1:6400","Ty21a OSP",118.16992,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","46(1,B22)","Control: IMM VC pool1:6400","Ty21a OSP",111.7999,"Controls",">50","IMM VC pool",0.00015625
"Plate8","IgA","47(1,B23)","Control: IMM VC pool1:25600","Ty21a OSP",123.55879,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","48(1,B24)","Control: IMM VC pool1:25600","Ty21a OSP",108.59414,"Controls",">50","IMM VC pool",3.91e-05
"Plate8","IgA","49(1,C1)","Control: IMM VC pool1:102400","Ty21a OSP",96.6377,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","50(1,C2)","Control: IMM VC pool1:102400","Ty21a OSP",99.33047,"Controls",">50","IMM VC pool",9.77e-06
"Plate8","IgA","51(1,C3)","Control: IMM VC pool1:409600","Ty21a OSP",100.68516,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","52(1,C4)","Control: IMM VC pool1:409600","Ty21a OSP",93.83535,"Controls",">50","IMM VC pool",2.44e-06
"Plate8","IgA","53(1,C5)","Control: IMM VC pool1:1638400","Ty21a OSP",85.85166,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","54(1,C6)","Control: IMM VC pool1:1638400","Ty21a OSP",100.17383,"Controls",">50","IMM VC pool",6.1e-07
"Plate8","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","Ty21a OSP",1876.58081,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","Ty21a OSP",1709.20386,"Controls",">50","IMM Typhi HL",0.001
"Plate8","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","Ty21a OSP",502.28357,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","Ty21a OSP",575.7887,"Controls",">50","IMM Typhi HL",0.00025
"Plate8","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","Ty21a OSP",209.55489,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","Ty21a OSP",255.09961,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate8","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","Ty21a OSP",155.84219,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","Ty21a OSP",151.35645,"Controls",">50","MGH Cholera HL",0.001
"Plate8","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","Ty21a OSP",115.47383,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","Ty21a OSP",114.69356,"Controls",">50","MGH Cholera HL",0.00025
"Plate8","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","Ty21a OSP",95.30127,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","Ty21a OSP",110.33398,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate8","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","Ty21a OSP",332.05945,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","Ty21a OSP",354.33545,"Controls",">50","IMM Shigella HL",0.001
"Plate8","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","Ty21a OSP",162.55917,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","Ty21a OSP",164.78047,"Controls",">50","IMM Shigella HL",0.00025
"Plate8","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","Ty21a OSP",115.13018,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","Ty21a OSP",165.96416,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate8","IgA","5(1,A5)","Control: IMM mixed pool1:1000","PTA OSP",8750.67188,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","6(1,A6)","Control: IMM mixed pool1:1000","PTA OSP",10050.39062,"Controls",">50","IMM mixed pool",0.001
"Plate8","IgA","7(1,A7)","Control: IMM mixed pool1:4000","PTA OSP",2552.46362,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","8(1,A8)","Control: IMM mixed pool1:4000","PTA OSP",2551.29321,"Controls",">50","IMM mixed pool",0.00025
"Plate8","IgA","9(1,A9)","Control: IMM mixed pool1:16000","PTA OSP",781.32599,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","10(1,A10)","Control: IMM mixed pool1:16000","PTA OSP",655.55255,"Controls",">50","IMM mixed pool",6.25e-05
"Plate8","IgA","11(1,A11)","Control: IMM mixed pool1:64000","PTA OSP",309.85822,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","12(1,A12)","Control: IMM mixed pool1:64000","PTA OSP",303.81192,"Controls",">50","IMM mixed pool",1.5625e-05
"Plate8","IgA","13(1,A13)","Control: IMM mixed pool1:256000","PTA OSP",184.83183,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","14(1,A14)","Control: IMM mixed pool1:256000","PTA OSP",201.24081,"Controls",">50","IMM mixed pool",3.91e-06
"Plate8","IgA","15(1,A15)","Control: IMM mixed pool1:1024000","PTA OSP",156.10449,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","16(1,A16)","Control: IMM mixed pool1:1024000","PTA OSP",152.9668,"Controls",">50","IMM mixed pool",9.77e-07
"Plate8","IgA","17(1,A17)","Control: IMM mixed pool1:4096000","PTA OSP",152.56503,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","18(1,A18)","Control: IMM mixed pool1:4096000","PTA OSP",156.04805,"Controls",">50","IMM mixed pool",2.44e-07
"Plate8","IgA","19(1,A19)","Control: IMM mixed pool1:16384000","PTA OSP",150.73222,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","20(1,A20)","Control: IMM mixed pool1:16384000","PTA OSP",161.8586,"Controls",">50","IMM mixed pool",6.1e-08
"Plate8","IgA","21(1,A21)","Control: Negative COVID1:1000","PTA OSP",174.5455,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","22(1,A22)","Control: Negative COVID1:1000","PTA OSP",174.02921,"Controls",">50","Negative COVID",0.001
"Plate8","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","PTA OSP",160.7413,"Controls",">50","HlyE mAb",50
"Plate8","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","PTA OSP",156.09453,"Controls",">50","HlyE mAb",50
"Plate8","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","PTA OSP",169.22803,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","PTA OSP",168.48262,"Controls",">50","HlyE mAb",12.5
"Plate8","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","PTA OSP",163.54532,"Controls",">50","HlyE mAb",3.125
"Plate8","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","PTA OSP",167.24414,"Controls",">50","HlyE mAb",3.125
